,movieId,person_name,role
13944,10366,Xander Berkeley,Dr. Dylan Cotner
13945,10366,Daniel von Bargen,General Radford
13946,19898,Ben Foster,Bower
13947,19898,Dennis Quaid,Payton
13948,19898,Cam Gigandet,Gallo
13949,19898,Antje Traue,Nadia
13950,19898,Eddie Rouse,Leland
13951,19898,Norman Reedus,Shepard
13952,4965,Gary Sinise,Spencer Olham
13953,4965,Mekhi Phifer,Cale
13954,4965,Vincent D'Onofrio,Hathaway
13955,4965,Tony Shalhoub,Nelson Gittes
13956,4965,Tim Guinee,Cale
13957,4965,Ivana Miličević,Gang girl
13958,4965,Una Damon,Local Newscaster
13959,15074,Bridgette Wilson,Chloe
13960,15074,Rufus Sewell,Ian
13961,15074,Rupert Graves,Jeffrey
13962,56715,Jean Reno,Thibault
13963,56715,Christina Applegate,Rosalind / Julia
13964,56715,Matt Ross,Hunter
13965,56715,Tara Reid,Angelique
13966,56715,Bridgette Wilson,Amber
13967,56715,John Aylward,Byron
13968,56715,Malcolm McDowell,Wizard
13969,56715,George Plimpton,Dr. Brady
13970,1272,Cillian Murphy,Robert Capa
13971,1272,Rose Byrne,Cassie
13972,1272,Chris Evans,James Mace
13973,1272,Michelle Yeoh,Corazon
13974,1272,Cliff Curtis,Searle
13975,1272,Hiroyuki Sanada,Kaneda
13976,1272,Troy Garity,Harvey
13977,1272,Benedict Wong,Trey
13978,1272,Mark Strong,Pinbacker
13979,72358,Eddie Murphy,Jack McCall
13980,72358,Allison Janney,Samantha Davis
13981,72358,Cliff Curtis,Dr. Sinja
13982,72358,Clark Duke,Aaron Wiseberger
13983,72358,Kerry Washington,Caroline McCall
13984,72358,Greg Collins,Construction Worker
13985,72358,Jack McBrayer,Starbucks' Barista
13986,72358,John Witherspoon,Blind Man
13987,72358,Lennie Loftin,Robert Gilmore
13988,72358,Matt Winston,Kid Space Teacher
13989,72358,Philip Pavel,Overly Enthused Dad
13990,20542,Freddie Prinze Jr.,Delgo
13991,20542,Jennifer Love Hewitt,Princess Kyla
13992,20542,Val Kilmer,Bogardus
13993,20542,Anne Bancroft,Sedessa
13994,20542,Chris Kattan,Filo
13995,20542,Malcolm McDowell,Raius
13996,20542,Michael Clarke Duncan,Elder Marley
13997,20542,Eric Idle,Spig
13998,20542,Burt Reynolds,Delgo's Father
13999,266396,Sean Penn,Terrier
14000,266396,Javier Bardem,Felix
14001,266396,Ray Winstone,Stanley
14002,266396,Idris Elba,Barnes
14003,9978,Alex Pettyfer,Alex Rider
14004,9978,Ewan McGregor,Ian Rider
14005,9978,Robbie Coltrane,Prime Minister
14006,9978,Stephen Fry,Smithers
14007,9978,Damian Lewis,Yassen Gregorovich
14008,9978,Bill Nighy,Alan Blunt
14009,9978,Sophie Okonedo,Mrs. Jones
14010,9978,Missi Pyle,Nadia Vole
14011,9978,Mickey Rourke,Darrius Sayle
14012,9978,Andy Serkis,Mr. Grin
14013,9978,Alicia Silverstone,Jack Starbright
14014,8271,Shia LaBeouf,Kale Brecht
14015,8271,Carrie-Anne Moss,Julie Brecht
14016,8271,David Morse,Robert Turner
14017,8271,Aaron Yoo,Ronnie
14018,8271,Jose Pablo Cantillo,Officer Gutierrez
14019,8271,Matt Craven,Daniel Brecht
14020,8271,Viola Davis,Detective Parker
14021,10428,Jonny Lee Miller,Dade Murphy / 'Crash Override' / 'Zero Cool'
14022,10428,Angelina Jolie,Kate Libby / 'Acid Burn'
14023,10428,Jesse Bradford,Joey Pardella
14024,10428,Matthew Lillard,Emmanuel Goldstein / 'Cereal Killer'
14025,10428,Fisher Stevens,Eugene Belford / 'The Plague' / Mr. Babbage
14026,10428,Laurence Mason,Paul Cook / 'Lord Nikon'
14027,10428,Wendell Pierce,S.S. Agent Richard Gill
14028,10428,Michael Gaston,S.S. Agent Bob
14029,10428,Felicity Huffman,Attorney
14030,5353,Richard Gere,Simon Hunt
14031,5353,Terrence Howard,Duck
14032,5353,James Brolin,Franklin Harris
14033,5353,Diane Kruger,Marjana
14034,5353,Jesse Eisenberg,Benjamin
14035,5353,Goran Kostić,Srdjan
14036,5353,Mark Ivanir,Boris
14037,5353,Dylan Baker,CIA Operative
14038,11934,Tim Robbins,Norville Barnes
14039,11934,Jennifer Jason Leigh,Amy Archer
14040,11934,Paul Newman,Sidney J. Mussburger
14041,11934,Charles Durning,Waring Hudsucker
14042,11934,John Mahoney,Chief
14043,11934,Bill Cobbs,Moses
14044,11934,Bruce Campbell,Smitty
14045,11934,Steve Buscemi,Beatnik Barman
14046,11934,Jon Polito,Mr. Bumstead
14047,11934,John Goodman,Newsreel Announcer
14048,11934,Richard Schiff,Mailroom Screamer
14049,14392,Jet Li,General Ma Xinyi
14050,14392,Andy Lau,Cao Er-Hu
14051,19495,Jay Hernandez,Erali
14052,19495,Jason Scott Lee,Oraz
14053,19495,Mark Dacascos,Sharish
14054,110415,Chris Evans,Curtis Everett
14055,110415,Ed Harris,Minister Wilford
